DATE,TITLE,SOURCE,Company,Sentiment,Positive,Negative,Neutral
2022-12-27 08:00:00,Does T-Mobile US (NASDAQ:TMUS) Have A Healthy Balance Sheet? - Simply Wall St,Simply Wall St,T - Mobile US,0.4019,0.184,0.0,0.816
2022-12-27 08:00:00,T-Mobile (TMUS) Gains As Market Dips: What You Should Know - Nasdaq,Nasdaq,T - Mobile US,0.34,0.179,0.0,0.821
2022-12-27 08:00:00,A Woman Began Screaming And Filming Me In A Parking Lot — But That's Not Even The Worst Part - Yahoo! Voices,Yahoo! Voices,T - Mobile US,0.6037,0.178,0.068,0.754
2022-12-27 08:00:00,The Moto G Stylus 5G Smartphone is 50% off on Amazon today - SFGATE,SFGATE,T - Mobile US,0.1779,0.116,0.0,0.884
2022-12-27 08:00:00,Bharti Airtel Limited - Fitch Ratings,Fitch Ratings,Bharti airtel limited ,-0.2263,0.0,0.275,0.725
2022-12-27 08:00:00,"SID Ki SIP: Buy ICICI Bank, Infosys, Airtel, L&T shares - check price ... - Zee Business",Zee Business,Bharti airtel limited ,0.296,0.121,0.0,0.879
2022-12-26 08:00:00,Mike Sievert of T-Mobile is the CNN Business CEO of the Year - CNN,CNN,T - Mobile US,0.0,0.0,0.0,1.0
2022-12-26 08:00:00,"Stocks to buy: Airtel, JK Cement, PB Fintech among 5 shares for up to 33% return - check target price - Zee Business",Zee Business,Bharti airtel limited ,0.5904,0.187,0.0,0.813
2022-12-26 08:00:00,Mike Sievert of T-Mobile is the CNN Business CEO of the Year - CNN,CNN,Verizon Communications,0.0,0.0,0.0,1.0
2022-12-26 08:00:00,Paul Giamatti is Einstein in the Verizon commercial - Auralcrave,Auralcrave,T - Mobile US,0.0,0.0,0.0,1.0
2022-12-26 08:00:00,"Top Tech, Telecom Movers and Shakers in 2022 - SDxCentral",SDxCentral,Verizon Communications,0.2732,0.279,0.0,0.721
2022-12-26 08:00:00,Do telcos justify the optimism reflected in their stock prices? - Moneycontrol,Moneycontrol,Bharti airtel limited ,0.5423,0.241,0.0,0.759
2022-12-26 08:00:00,Do telcos justify the optimism reflected in their stock prices? - Moneycontrol,Moneycontrol,Vodafone Idea,0.5423,0.241,0.0,0.759
2022-12-26 08:00:00,"Best New Year long term plans from Airtel, Jio and Vodafone Idea - The Indian Express",The Indian Express,Vodafone Idea,0.6369,0.219,0.0,0.781
2022-12-25 08:00:00,Millions of Indians living near airports may not get to enjoy 5G in 2023 - Newsroom Odisha,Newsroom Odisha,Bharti airtel limited ,-0.3875,0.0,0.141,0.859
2022-12-25 08:00:00,"Bay Area thrash metal band Hemorage safe after mobile-stage tour bus hit in San Francisco, facing thousands of dollars in repairs - KGO-TV",KGO-TV,T - Mobile US,0.4404,0.116,0.0,0.884
2022-12-25 08:00:00,Millions of Indians living near airports may not get to enjoy 5G in 2023 - Newsroom Odisha,Newsroom Odisha,Reliance jio,-0.3875,0.0,0.141,0.859
2022-12-24 08:00:00,Airtel 5G Plus Users are Happy with Speeds they are Getting - TelecomTalk,TelecomTalk,Bharti airtel limited ,0.5719,0.236,0.0,0.764
2022-12-24 08:00:00,"Jio to Acquire Reliance Infratel for Rs 3,720 Crore - Adda247",Adda247,Reliance jio,0.0,0.0,0.0,1.0
2022-12-23 08:00:00,"Roundup: Apollo Hospitals, Bharti Airtel conduct India's first 5G/AI ... - Healthcare IT News",Healthcare IT News,Bharti airtel limited ,0.0,0.0,0.0,1.0
2022-12-23 08:00:00,From T-Mobile to Starry Group Stock. Lessons From My Picks in 2022. - Barron's,Barron's,T - Mobile US,0.0,0.0,0.0,1.0
2022-12-23 08:00:00,"Friday Roundup: Prime DC, GCI, Ribbon, Bharti Airtel, Nokia, e& - Telecom Ramblings",Telecom Ramblings,Bharti airtel limited ,0.0,0.0,0.0,1.0
2022-12-23 08:00:00,Best Stocks To Buy For 2023 - Forbes,Forbes,T - Mobile US,0.6369,0.375,0.0,0.625
2022-12-23 08:00:00,Verizon Stock: Strong Like Bull (NYSE:VZ) - Seeking Alpha,Seeking Alpha,Verizon Communications,0.7003,0.453,0.0,0.547
2022-12-22 08:00:00,"What’s up with… Bharti Airtel, Ribbon, FCC, AT&T, AST SpaceMobile - TelecomTV",TelecomTV,Bharti airtel limited ,0.0,0.0,0.0,1.0
2022-12-22 08:00:00,Vodafone Idea says received Global SOC2 Type 1 certification for managed security services - ETTelecom,ETTelecom,Vodafone Idea,0.34,0.146,0.0,0.854
2022-12-21 21:31:47,2022: the year of telecom convergence — Moore - FierceWireless,FierceWireless,Verizon Communications,0.0,0.0,0.0,1.0
2022-12-21 19:57:23,Weak Cellular Signal Impacts Your Business. Here’s How to Fix It. - TechCrunch,TechCrunch,T - Mobile US,-0.4404,0.0,0.195,0.805
2022-12-21 08:00:00,Here'S Why Jefferies Removed Zomato And Bharti Airtel From Its ... - CNBCTV18,CNBCTV18,Bharti airtel limited ,0.0,0.0,0.0,1.0
2022-12-21 08:00:00,Vodafone Idea Continues Its 12 Month Long Subscriber Losing Streak - TelecomTalk,TelecomTalk,Vodafone Idea,-0.3818,0.0,0.191,0.809
2022-12-21 08:00:00,Bharti Airtel launches its 5G services in Imphal - Business Standard,Business Standard,Bharti airtel limited ,0.0,0.0,0.0,1.0
2022-12-21 08:00:00,T-Mobile CEO Mike Sievert explains the success of the 'un-carrier' - CNN,CNN,T - Mobile US,0.5719,0.252,0.0,0.748
2022-12-20 08:00:00,"Telcos divided over artificial intelligence, Big Data benefits - ETTelecom",ETTelecom,Bharti airtel limited ,0.6908,0.416,0.0,0.584
2022-12-20 08:00:00,Airtel vs Jio vs Vi: Which Operator Offers Best International Roaming Prepaid Plans? - MySmartPrice,MySmartPrice,Reliance jio,0.6369,0.231,0.0,0.769
2022-12-20 08:00:00,How to Choose Between T-Mobile 5G Home Internet and the ... - Consumer Reports,Consumer Reports,T - Mobile US,0.0,0.0,0.0,1.0
2022-12-20 08:00:00,"Bharti Airtel acquires stake in Bengaluru start-up, Lemnisk - Business Today",Business Today,Bharti airtel limited ,0.0,0.0,0.0,1.0
2022-12-20 08:00:00,Cash-strapped Vodafone Idea yet to set up a single 5G base station - DatacenterDynamics,DatacenterDynamics,Vodafone Idea,0.0,0.0,0.0,1.0
2022-12-20 08:00:00,"Mobile user base falls for second straight month, down 1.8 million in October - The Financial Express",The Financial Express,Reliance jio,0.2263,0.106,0.0,0.894
2022-12-19 08:00:00,India's Vodafone Idea may be headed toward bankruptcy - Light Reading,Light Reading,Vodafone Idea,0.0,0.0,0.0,1.0
2022-12-19 08:00:00,"Reliance Jio, Bharti Airtel gain subscribers in October at Vi's expense: Trai - Economic Times",Economic Times,Bharti airtel limited ,0.5267,0.195,0.0,0.805
2022-12-18 08:00:00,T-Mobile hacker gets 10 years for $25 million phone unlock scheme - BleepingComputer,BleepingComputer,T - Mobile US,0.0,0.0,0.0,1.0
2022-12-17 08:00:00,"Mobile plans from Airtel, Reliance Jio, Vodafone-Idea that offer Netflix, Hotstar and other OTT channels free - Gadgets Now",Gadgets Now,Reliance jio,0.5106,0.155,0.0,0.845
2022-12-16 08:00:00,"Jio 5G now compatible with iPhone 12, newer models - HT Tech",HT Tech,Reliance jio,0.0,0.0,0.0,1.0
2022-12-16 08:00:00,"Verizon, AT&T, Comcast, and T-Mobile: A Peek at 2023 for Telecom Stock - Barron's",Barron's,Verizon Communications,0.0,0.0,0.0,1.0
2022-12-15 08:00:00,Bharti Airtel to power Mahindra and Mahindra's 5G enabled auto manufacturing unit with Tech Mahindra - CNBCTV18,CNBCTV18,Bharti airtel limited ,0.0,0.0,0.0,1.0
2022-12-15 08:00:00,Verizon Stock Is a Buy but AT&T Isn't. This Analyst Explains Why. - Barron's,Barron's,Verizon Communications,0.0,0.0,0.0,1.0
2022-12-15 08:00:00,T-Mobile Selects Cisco for Cloud-Native 5G Core - SDxCentral,SDxCentral,T - Mobile US,0.0,0.0,0.0,1.0
2022-12-15 08:00:00,Verizon Stock: Don't Get Fooled Again (NYSE:VZ) - Seeking Alpha,Seeking Alpha,Verizon Communications,0.2924,0.195,0.0,0.805
2022-12-15 08:00:00,"Bharti Airtel To Invest In Data Centre, Digital Banking In UP - BW Businessworld",BW Businessworld,Bharti airtel limited ,0.0,0.0,0.0,1.0
2022-12-15 08:00:00,Verizon Communications Inc. (NYSE:VZ) is favoured by institutional owners who hold 63% of the company - Simply Wall St,Simply Wall St,Verizon Communications,0.4215,0.135,0.0,0.865
2022-12-14 08:00:00,Jio 5G Welcome Offer: Easy Steps To Sign Up for Jio True 5G on Your Phone - The Quint,The Quint,Reliance jio,0.8271,0.352,0.0,0.648
2022-12-14 08:00:00,"Vodafone Idea shares recover, shoot up over 13% in 1 day | Mint - Mint",Mint,Vodafone Idea,-0.0516,0.125,0.136,0.739
2022-12-14 08:00:00,Bharti Airtel launches 5G Plus services at no extra cost in Lucknow - Business Standard,Business Standard,Bharti airtel limited ,-0.296,0.0,0.136,0.864
2022-12-14 08:00:00,Jio 5G Welcome Offer: Here's how to sign up and use 5G on your phone - Economic Times,Economic Times,Reliance jio,0.4588,0.15,0.0,0.85
2022-12-13 08:00:00,"SBI, Airtel, RIL and 5 other stocks to accumulate in 2023 - Top Bets - Economic Times",Economic Times,Bharti airtel limited ,0.2023,0.101,0.0,0.899
2022-12-12 08:00:00,Matrix Asset Advisors is Bearish on Verizon Communications (VZ) - Yahoo Finance,Yahoo Finance,Verizon Communications,0.3612,0.185,0.0,0.815
2022-12-12 08:00:00,Former Mobile Phone Store Owner Sentenced to 10 Years in ... - Department of Justice,Department of Justice,T - Mobile US,0.5106,0.194,0.063,0.743
2022-12-12 08:00:00,Get Free Money and See What It's Like to be a T-Mobile Customer - Business Wire,Business Wire,T - Mobile US,0.7003,0.293,0.0,0.707
2022-12-11 08:00:00,Bharti Airtel's (NSE:AIRTELPP) investors will be pleased with their 22% return over the last year - Simply Wall St,Simply Wall St,Bharti airtel limited ,0.4404,0.139,0.0,0.861
2022-12-11 08:00:00,Bharti Airtel (NSE:BHARTIARTL) Shareholders Will Want The ROCE Trajectory To Continue - Simply Wall St,Simply Wall St,Bharti airtel limited ,0.0772,0.085,0.0,0.915
2022-12-10 08:00:00,Vodafone Idea introduces unlimited call and data plans for international customers - The Indian Express,The Indian Express,Vodafone Idea,0.0,0.0,0.0,1.0
2022-12-10 08:00:00,Vodafone Idea launches International Roaming packs to tap into holiday travellers - ETTelecom,ETTelecom,Vodafone Idea,0.4019,0.184,0.0,0.816
2022-12-10 08:00:00,"5G Fixed Wireless Starting to Soar in the US, Says T-Mobile Study - CNET",CNET,T - Mobile US,0.0,0.0,0.0,1.0
2022-12-10 08:00:00,T-Mobile's Latest 5G Home Internet Bundle Cuts the Price to $25 Per Month - CNET,CNET,T - Mobile US,-0.296,0.0,0.136,0.864
2022-12-09 08:00:00,Jio Phone 5G appears on Geekbench with Snapdragon 480+ - GSMArena.com news - GSMArena.com,GSMArena.com,Reliance jio,0.0,0.0,0.0,1.0
2022-12-08 08:00:00,VinFast Chooses T-Mobile as Exclusive Global Connectivity ... - Business Wire,Business Wire,T - Mobile US,0.128,0.13,0.0,0.87
2022-12-08 08:00:00,"Jio Phone True 5G: Release Date, Price, Online Booking ... - DealNTech",DealNTech,Reliance jio,0.4215,0.203,0.0,0.797
2022-12-07 08:00:00,"Vodafone Idea in talks with ATC for extending OCD issuance of Rs1,600 crore | Mint - Mint",Mint,Vodafone Idea,0.0,0.0,0.0,1.0
2022-12-07 08:00:00,"Following Year-Long Lead in Broadband Growth, T-Mobile Publishes 2022 Report on State of Fixed Wireless - Yahoo Finance",Yahoo Finance,T - Mobile US,0.3818,0.133,0.0,0.867
2022-12-07 08:00:00,Vodafone Idea COO Talks About What is Next for the Company - TelecomTalk,TelecomTalk,Vodafone Idea,0.0,0.0,0.0,1.0
2022-12-06 08:00:00,Verizon brings high-speed fiber internet to more Massachusetts ... - Verizon,Verizon,Verizon Communications,0.0,0.0,0.0,1.0
2022-12-06 08:00:00,A Tale of 2 Telecoms: Is AT&T or Verizon Stock the Better Buy? - The Motley Fool,The Motley Fool,Verizon Communications,0.0,0.139,0.139,0.721
2022-12-06 08:00:00,Vodafone Idea in talks with ATC on extending conv bond issue timelines - ETTelecom,ETTelecom,Vodafone Idea,0.0,0.0,0.0,1.0
2022-12-06 08:00:00,Verizon Communications (VZ) Stock Moves -0.49%: What You Should Know - Yahoo Finance,Yahoo Finance,Verizon Communications,0.0,0.0,0.0,1.0
2022-12-05 08:00:00,ATC in doubt regarding Vodafone Idea clearing its dues in January | Mint - Mint,Mint,Vodafone Idea,-0.3612,0.0,0.152,0.848
2022-12-05 08:00:00,Bharti Airtel forges services and networks tie-up with Meta - TelecomTV,TelecomTV,Bharti airtel limited ,0.0,0.0,0.0,1.0
2022-12-05 08:00:00,Verizon's Consumer Chief Departs After Less Than a Year - Bloomberg,Bloomberg,Verizon Communications,0.0,0.0,0.0,1.0
2022-12-05 08:00:00,Verizon Communications Inc. (VZ) UBS 2022 Global TMT ... - Seeking Alpha,Seeking Alpha,Verizon Communications,0.0,0.0,0.0,1.0
2022-12-05 08:00:00,Verizon continues to deploy 5G Ultra Wideband faster than expected - Verizon,Verizon,Verizon Communications,0.0,0.0,0.0,1.0
2022-12-05 08:00:00,Vodafone Idea brings new prepaid plan with unlimited calling: Details | Mint - Mint,Mint,Vodafone Idea,0.0,0.0,0.0,1.0
2022-12-03 08:00:00,Telecom Diary: Delay in govt acquiring Vodafone Idea stake impacting fund-raising plans - ETTelecom,ETTelecom,Vodafone Idea,-0.3182,0.0,0.15,0.85
2022-12-02 08:00:00,Bark Technologies Announces a Strategic MVNO Agreement with T ... - PR Newswire,PR Newswire,T - Mobile US,0.4939,0.211,0.0,0.789
2022-12-02 08:00:00,Indigenous telecom stack: Vodafone Idea CTO believes India has a chance to compete globally - ETTelecom,ETTelecom,Vodafone Idea,0.25,0.118,0.0,0.882
2022-12-01 08:00:00,"Vodafone Idea’s enterprise arm, tech cos partner to launch ... - ETTelecom",ETTelecom,Vodafone Idea,0.0,0.0,0.0,1.0
2022-11-30 08:00:00,"Buy Bharti Airtel, target price Rs 930: JM Financial - Economic Times",Economic Times,Bharti airtel limited ,0.0,0.0,0.0,1.0
2022-11-30 08:00:00,"Rajasthan picks Jio, Airtel for 'free phone' scheme - ETTelecom",ETTelecom,Reliance jio,0.5106,0.268,0.0,0.732
2022-11-30 08:00:00,Verizon Business and Wipro partner with Network-as-a-Service ... - Verizon,Verizon,Verizon Communications,0.0,0.0,0.0,1.0
2022-11-30 08:00:00,Verizon Communications (VZ) Gains But Lags Market: What You Should Know - Yahoo Finance,Yahoo Finance,Verizon Communications,-0.3716,0.1,0.192,0.708
2022-11-29 08:00:00,T-Mobile entitled to cover from Zurich related to 2015 data breach ... - Business Insurance,Business Insurance,T - Mobile US,0.2732,0.13,0.0,0.87
2022-11-29 08:00:00,Vodafone Idea is Going to Remove Extra Data Offer Tomorrow - TelecomTalk,TelecomTalk,Vodafone Idea,0.0,0.0,0.0,1.0
2022-11-29 08:00:00,Bharti Airtel's 5G offering already reaches 12 cities - RCR Wireless News,RCR Wireless News,Bharti airtel limited ,0.0516,0.098,0.0,0.902
2022-11-29 08:00:00,Bharti Airtel Is Banking On PSUs And Government Departments With ... - Entrepreneur,Entrepreneur,Bharti airtel limited ,0.0,0.0,0.0,1.0
2022-11-29 08:00:00,"T-Mobile for Business is Now Selling Ooma AirDial, An Innovative ... - Business Wire",Business Wire,T - Mobile US,0.4404,0.182,0.0,0.818
2022-11-29 08:00:00,"T-Mobile US, Inc. to present at the UBS Global TMT Conference - Business Wire",Business Wire,T - Mobile US,0.0,0.0,0.0,1.0
2022-11-28 08:00:00,Verizon: C-Band 5G Should Reignite Growth (NYSE:VZ) - Seeking Alpha,Seeking Alpha,Verizon Communications,0.3818,0.224,0.0,0.776
2022-11-28 08:00:00,Cyber Monday deals from T-Mobile - AndroidGuys,AndroidGuys,T - Mobile US,0.0,0.0,0.0,1.0
2022-11-28 08:00:00,T-Mobile’s Ultra Capacity standalone 5G SA network unleashes faster speeds - AndroidGuys,AndroidGuys,T - Mobile US,0.0,0.0,0.0,1.0
2022-11-26 08:00:00,T-Mobile: Growth Drivers Yet To Unfold; Stock Fairly Valued - Seeking Alpha,Seeking Alpha,T - Mobile US,0.6705,0.355,0.0,0.645
2022-11-25 08:00:00,T-Mobile's Free Cash Flow Is About to Explode - The Motley Fool,The Motley Fool,T - Mobile US,0.1027,0.204,0.179,0.617
2022-11-25 08:00:00,FIFA World Cup 2022: All new Vodafone Idea roaming plans for fans travelling to Qatar - The Indian Express,The Indian Express,Vodafone Idea,0.0,0.0,0.0,1.0
2022-11-25 08:00:00,Vodafone Idea has Got You Covered if You Want Plans for Family - TelecomTalk,TelecomTalk,Vodafone Idea,0.0772,0.091,0.0,0.909
2022-11-24 08:00:00,Jio 5G now available in Pune: Offers unlimited free data for now - The Indian Express,The Indian Express,Reliance jio,0.5106,0.18,0.0,0.82
2022-11-24 08:00:00,"No 5G roadmap from Vi, Vodafone Idea users are waiting and watching before porting out - India Today",India Today,Vodafone Idea,-0.296,0.0,0.115,0.885
2022-11-24 08:00:00,Verizon vs. AT&T: Which Telecom Stock is Best? - Nasdaq,Nasdaq,Verizon Communications,0.6369,0.318,0.0,0.682
2022-11-24 08:00:00,ruchit jain: Stock Radar: Bharti Airtel top buy for a target of Rs 910 ... - The Economic Times,The Economic Times,Bharti airtel limited ,0.2023,0.091,0.0,0.909
2022-11-24 08:00:00,Indian Telecoms Industry Report 2023: Mobile Subscriptions and Fixed Broadband Subscribers will Continue to Fuel the Telecoms Sector Growth in the 2023-28 Period - Yahoo Finance,Yahoo Finance,Reliance jio,0.3818,0.094,0.0,0.906
2022-11-23 08:00:00,Bharti Airtel Limited (NSE:AIRTELPP) surges 4.0%; private companies who own 45% shares profited along with institutions - Simply Wall St,Simply Wall St,Bharti airtel limited ,0.3818,0.192,0.081,0.726
2022-11-23 08:00:00,Bharti Airtel subsidiary starts construction of largest data centre in East India - Business Standard,Business Standard,Bharti airtel limited ,0.0,0.0,0.0,1.0
2022-11-23 08:00:00,"Reliance Jio, Airtel add users, Vi user base shrinks in September: TRAI report - Times of India",Times of India,Reliance jio,0.0,0.0,0.0,1.0
2022-11-23 08:00:00,Vodafone Idea agrees payment plan for ATC debt - Developing Telecoms,Developing Telecoms,Vodafone Idea,-0.1779,0.135,0.188,0.677
2022-11-22 08:00:00,"Oh no! #JioDown, why is it trending? Why FIFA World Cup fans are angry? How to fix - HT Tech",HT Tech,Reliance jio,-0.6062,0.0,0.172,0.828
2022-11-22 08:00:00,Vodafone Idea to launch O-RAN once the tech is mature enough - RCR Wireless News,RCR Wireless News,Vodafone Idea,0.4215,0.167,0.0,0.833
2022-11-22 08:00:00,"Mobile user base dips 3.7% in September; Vi loses more, Jio, Airtel additions slow down - Economic Times",Economic Times,Reliance jio,-0.3182,0.0,0.119,0.881
2022-11-21 08:00:00,"Down 25%, Is Verizon Stock a Buy Now? - The Motley Fool",The Motley Fool,Verizon Communications,-0.4404,0.0,0.209,0.791
2022-11-21 08:00:00,Why Bharti Airtel shares hit new 52-week high? Brokerage raises target price | Mint - Mint,Mint,Bharti airtel limited ,0.296,0.128,0.0,0.872
2022-11-19 08:00:00,Vodafone Idea may deploy Open RAN if tech is ‘mature enough’: CTO - ETTelecom,ETTelecom,Vodafone Idea,0.0,0.0,0.0,1.0
2022-11-19 08:00:00,India's Reliance has ruthless Retail ambitions - Financial Times,Financial Times,Reliance jio,0.0,0.0,0.0,1.0
2022-11-19 08:00:00,Jio 5G available across Delhi-NCR region: Here’s how to activate Jio 5G on phone | Mint - Mint,Mint,Reliance jio,0.0,0.0,0.0,1.0
2022-11-16 08:00:00,Fitch Affirms Bharti at 'BBB-' ; Outlook Stable - Fitch Ratings,Fitch Ratings,Bharti airtel limited ,0.296,0.18,0.0,0.82
2022-11-16 08:00:00,"Vodafone Idea prepaid plan offers free 75GB data, Disney+ Hotstar subscription: Check details - The Indian Express",The Indian Express,Vodafone Idea,0.5106,0.171,0.0,0.829
2022-11-16 08:00:00,T-Mobile Adds Cradlepoint 5G Edge Router - SDxCentral,SDxCentral,T - Mobile US,0.0,0.0,0.0,1.0
2022-11-15 08:00:00,Reliance Jio aims to increase use of locally-made 5G gear: Report - RCR Wireless News,RCR Wireless News,Reliance jio,0.3182,0.141,0.0,0.859
2022-11-15 08:00:00,Bharti Airtel starts offering 5G service in Gurugram - Economic Times,Economic Times,Bharti airtel limited ,0.0,0.0,0.0,1.0
2022-11-15 08:00:00,Verizon to deploy high-speed broadband to rural households in ... - Verizon,Verizon,Verizon Communications,0.0,0.0,0.0,1.0
2022-11-14 08:00:00,T-Mobile 5G SA Core Gains 2.5 GHz Depth - SDxCentral,SDxCentral,T - Mobile US,0.34,0.211,0.0,0.789
2022-11-14 08:00:00,Verizon Communications Inc. (VZ) NSR & BCG Innovation ... - Seeking Alpha,Seeking Alpha,Verizon Communications,0.3818,0.191,0.0,0.809
2022-11-12 08:00:00,Jio Enables Users Across India tell they are Interested in its 5G - TelecomTalk,TelecomTalk,Reliance jio,0.4019,0.172,0.0,0.828
2022-11-11 08:00:00,"Jio 5G now in more Indian cities, here is how to activate Jio 5G on your smartphone - India Today",India Today,Reliance jio,0.0,0.0,0.0,1.0
2022-11-11 08:00:00,Vodafone Idea ropes in key Airtel executive Divya Sethi leading OneWeb for AMEA - ETTelecom,ETTelecom,Vodafone Idea,0.0,0.0,0.0,1.0
2022-11-09 08:00:00,Vodafone Idea clearing dues to banks first to avoid a visit to bankruptcy court: Experts - ETTelecom,ETTelecom,Vodafone Idea,-0.296,0.0,0.121,0.879
2022-11-09 08:00:00,Verizon Communications Inc. (NYSE:VZ) Delivered A Better ROE Than Its Industry - Simply Wall St,Simply Wall St,Verizon Communications,0.4404,0.172,0.0,0.828
2022-11-09 08:00:00,How Vodafone Idea’s Priority Circles are Performing Based on Subscriber Data - TelecomTalk,TelecomTalk,Vodafone Idea,0.0,0.0,0.0,1.0
2022-11-08 08:00:00,"Airtel, Jio currently deploying 3,500 5G sites per week: Report - RCR Wireless News",RCR Wireless News,Bharti airtel limited ,0.0,0.0,0.0,1.0
2022-11-08 08:00:00,"Airtel, Jio currently deploying 3,500 5G sites per week: Report - RCR Wireless News",RCR Wireless News,Reliance jio,0.0,0.0,0.0,1.0
2022-11-08 08:00:00,Verizon expands relationship with MiCTA technology solutions ... - Verizon,Verizon,Verizon Communications,0.2732,0.279,0.0,0.721
2022-11-07 08:00:00,"Seeking fiber-optic venture, T-Mobile may be coming to homes soon - The Seattle Times",The Seattle Times,T - Mobile US,0.0,0.0,0.0,1.0
2022-11-07 08:00:00,Bharti Airtel CEO Gopal Vittal appointed Deputy Chair by GSMA - Business Insider India,Business Insider India,Bharti airtel limited ,0.0,0.0,0.0,1.0
2022-11-07 08:00:00,"Vodafone Idea offering 50GB monthly data, other benefits under this plan - Hindustan Times",Hindustan Times,Vodafone Idea,0.3818,0.167,0.0,0.833
2022-11-07 08:00:00,As Subtropical Storm Nicole approaches Florida - Verizon,Verizon,Verizon Communications,0.0,0.0,0.0,1.0
2022-11-07 08:00:00,Verizon Elects Vittorio Colao to Its Board of Directors - Verizon,Verizon,Verizon Communications,0.0,0.0,0.0,1.0
2022-11-07 08:00:00,AG Healey Secures $16 Million From Multistate Settlements With ... - Mass.gov,Mass.gov,T - Mobile US,0.3182,0.173,0.0,0.827
2022-11-06 07:00:00,Vodafone Idea rolls out 300 Vi shops in tier 3 markets of 5 states. Details here | Mint - Mint,Mint,Vodafone Idea,0.0,0.0,0.0,1.0
2022-11-03 07:00:00,Vodafone Idea announces new Vi Max plans with more data: Check details - The Indian Express,The Indian Express,Vodafone Idea,0.0,0.0,0.0,1.0
2022-11-03 07:00:00,India's Vodafone Idea Q2 loss widens on higher expenses ... - Reuters,Reuters,Vodafone Idea,-0.3182,0.0,0.173,0.827
2022-11-03 07:00:00,How to get free Amazon Prime and Disney+Hotstar on your Vodafone-Idea number - The Indian Express,The Indian Express,Vodafone Idea,0.6486,0.326,0.0,0.674
2022-11-03 07:00:00,Jio 5G available in your area but you still can't use it? here is what you need to do - India Today,India Today,Reliance jio,0.0,0.0,0.0,1.0
2022-11-03 07:00:00,"Introducing the Un-carrier On from T-Mobile – the Smartest, Flyest ... - Business Wire",Business Wire,T - Mobile US,0.6124,0.235,0.0,0.765
2022-11-02 07:00:00,One Verizon Communications Inc. (NYSE:VZ) insider reduced their stake by 26% in the previous year - Yahoo Finance,Yahoo Finance,Verizon Communications,0.0,0.0,0.0,1.0
2022-11-02 07:00:00,T-Mobile will start charging a $35 fee on all new activations and upgrades - Engadget,Engadget,T - Mobile US,0.0,0.0,0.0,1.0
2022-11-02 07:00:00,Bharti Airtel reaches 1 million 5G subscribers in less than 30 days - RCR Wireless News,RCR Wireless News,Bharti airtel limited ,0.0516,0.074,0.0,0.926
2022-11-02 07:00:00,"Bharti Airtel shares fall after two sessions, slip 3% on profit-booking - Business Today",Business Today,Bharti airtel limited ,0.296,0.145,0.0,0.855
2022-11-01 07:00:00,T-Mobile and Sinch deliver NextGen 911 Real-Time Text to make ... - PR Newswire,PR Newswire,T - Mobile US,0.0,0.0,0.0,1.0
2022-11-01 07:00:00,Bharti Airtel Limited (BHRQY) Q2 2023 Earnings Call Transcript - Seeking Alpha,Seeking Alpha,Bharti airtel limited ,-0.2263,0.0,0.147,0.853
2022-11-01 07:00:00,Indus Towers agrees to Vodafone Idea's softer payment terms on ... - DatacenterDynamics,DatacenterDynamics,Vodafone Idea,0.2023,0.13,0.0,0.87
2022-10-31 07:00:00,Bharti Airtel: Short term Bullish - The Economic Times,The Economic Times,Bharti airtel limited ,0.0,0.0,0.0,1.0
2022-10-31 07:00:00,Bharti Airtel selects Aviat Networks for 5G radios - RCR Wireless News,RCR Wireless News,Bharti airtel limited ,0.0,0.0,0.0,1.0
2022-10-31 07:00:00,Did Bharti Airtel Limited (NSE:AIRTELPP) Use Debt To Deliver Its ROE Of 10%? - Simply Wall St,Simply Wall St,Bharti airtel limited ,-0.5267,0.0,0.227,0.773
2022-10-31 07:00:00,How to claim free Netflix and Amazon Prime on your Jio mobile number - The Indian Express,The Indian Express,Reliance jio,0.6486,0.31,0.0,0.69
2022-10-31 07:00:00,India's Bharti Airtel posts strong Q2 revenue growth on users additions - Reuters,Reuters,Bharti airtel limited ,0.7096,0.349,0.0,0.651
2022-10-29 07:00:00,Indus Towers expects Vodafone Idea to stick to payment plan cleared by its board - ETTelecom,ETTelecom,Vodafone Idea,0.1027,0.085,0.0,0.915
2022-10-29 07:00:00,"Bharti Airtel Q2 preview: ARPU, subscriber growth a booster, view on tariffs key - Economic Times",Economic Times,Bharti airtel limited ,0.3818,0.148,0.0,0.852
2022-10-28 07:00:00,T-Mobile 5G Strength Powers Robust Q3 - SDxCentral,SDxCentral,T - Mobile US,0.6808,0.483,0.0,0.517
2022-10-28 07:00:00,Indus Towers accepts Vodafone Ideas payment plan for its dues - Business Standard,Business Standard,Vodafone Idea,0.3182,0.161,0.0,0.839
2022-10-28 07:00:00,Indus shares slump as Vodafone Idea woes hit Q2 - ETTelecom,ETTelecom,Vodafone Idea,-0.1779,0.156,0.206,0.638
2022-10-27 07:00:00,Jio 5G now supported on THIS smartphone! Download latest Nothing OS update - HT Tech,HT Tech,Reliance jio,0.3802,0.156,0.0,0.844
2022-10-27 07:00:00,Indus doubtful debt provision up 43% on quarter to Rs 1770.9 crore; agrees to softer payment terms with Vo - The Economic Times,The Economic Times,Vodafone Idea,-0.4767,0.067,0.184,0.749
2022-10-27 07:00:00,"Bharti Airtel shares gain for eighth straight day, end at a 52-week high - CNBCTV18",CNBCTV18,Bharti airtel limited ,0.7579,0.385,0.0,0.615
